,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1180,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2214,2,1,2,2,3,2,3,3,4,2,3,4,3,3,10,0.0
1181,dissatisfied,Female,disloyal Customer,53,Personal Travel,Business,4000,4,5,4,1,1,4,1,1,4,2,5,3,5,1,0,0.0
1182,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2126,3,3,4,3,5,5,5,5,4,5,4,3,5,5,0,0.0
1183,satisfied,Female,Loyal Customer,25,Business travel,Business,1731,1,1,4,1,4,4,4,4,3,2,4,5,4,4,0,0.0
1184,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1310,1,5,1,3,5,1,5,5,5,5,5,3,5,5,0,0.0
1185,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1439,2,5,2,1,3,2,3,3,3,5,5,4,5,3,0,1.0
1186,dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1402,2,5,0,3,4,0,1,4,3,1,1,3,3,4,0,0.0
1187,satisfied,Male,disloyal Customer,27,Business travel,Business,886,0,0,0,2,2,0,2,2,3,4,5,5,4,2,52,62.0
1188,satisfied,Female,disloyal Customer,20,Business travel,Business,2043,5,0,5,1,2,5,2,2,5,4,4,4,4,2,0,0.0
1189,satisfied,Male,Loyal Customer,44,Business travel,Business,1089,3,3,3,3,4,5,5,5,5,5,5,3,5,4,0,0.0
1190,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,949,4,2,3,3,4,4,3,2,2,3,4,2,2,1,29,2.0
1191,dissatisfied,Female,Loyal Customer,11,Business travel,Business,2787,1,4,4,4,1,1,1,1,2,1,4,3,3,1,0,0.0
1192,satisfied,Female,Loyal Customer,30,Business travel,Business,2779,2,2,2,2,5,5,5,5,4,5,4,3,5,5,83,84.0
1193,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1643,2,3,2,3,4,2,4,4,4,4,1,3,3,4,0,10.0
1194,satisfied,Male,Loyal Customer,22,Business travel,Business,3050,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0.0
1195,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2470,2,2,4,2,4,4,4,5,5,5,5,4,5,4,0,0.0
1196,satisfied,Female,Loyal Customer,10,Personal Travel,Business,2110,5,1,1,1,4,2,2,4,4,5,4,2,4,1,24,17.0
1197,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1265,3,2,3,3,3,3,3,3,3,1,4,1,3,3,0,0.0
1198,satisfied,Male,Loyal Customer,33,Business travel,Business,2811,2,1,2,2,5,5,5,5,4,4,5,5,4,5,0,0.0
1199,satisfied,Female,Loyal Customer,59,Business travel,Business,394,4,4,4,4,5,5,5,5,5,5,5,5,5,3,1,0.0
1200,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,2372,5,5,5,5,3,5,4,5,5,5,5,4,5,5,0,0.0
1201,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,955,1,1,1,2,3,1,3,3,1,4,3,1,3,3,39,36.0
1202,dissatisfied,Male,Loyal Customer,24,Business travel,Eco,1646,3,3,3,3,3,3,1,3,4,5,4,1,3,3,0,0.0
1203,dissatisfied,Male,Loyal Customer,30,Business travel,Eco Plus,2735,5,1,1,1,5,4,5,5,1,2,4,3,3,5,0,0.0
1204,satisfied,Male,Loyal Customer,49,Business travel,Business,3849,3,3,3,3,5,4,5,4,4,4,4,5,4,4,66,60.0
1205,satisfied,Male,Loyal Customer,59,Business travel,Business,505,1,1,1,1,4,4,4,5,5,5,5,5,5,4,4,0.0
1206,satisfied,Female,Loyal Customer,49,Business travel,Business,599,3,3,3,3,5,5,4,3,3,4,3,3,3,4,0,0.0
1207,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1231,4,4,4,4,4,4,4,4,2,5,4,1,4,4,0,0.0
1208,satisfied,Male,Loyal Customer,59,Business travel,Business,3688,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,6.0
1209,dissatisfied,Female,disloyal Customer,21,Business travel,Business,1511,2,4,2,3,5,2,5,5,1,4,3,4,3,5,5,2.0
1210,dissatisfied,Male,Loyal Customer,58,Business travel,Business,1202,2,3,3,3,1,4,3,2,2,3,2,4,2,4,0,0.0
1211,satisfied,Female,Loyal Customer,32,Business travel,Business,1531,1,1,1,1,5,5,5,5,5,3,1,5,5,5,0,0.0
1212,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1604,1,2,0,3,3,0,3,3,3,4,3,1,3,3,7,0.0
1213,satisfied,Female,Loyal Customer,39,Business travel,Eco,2334,4,5,5,5,4,4,4,4,5,1,4,3,2,4,0,0.0
1214,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2434,3,4,3,2,1,3,1,1,4,3,5,5,4,1,0,0.0
1215,dissatisfied,Female,Loyal Customer,33,Business travel,Business,2522,3,2,2,2,2,3,2,3,3,3,3,2,3,1,0,0.0
1216,satisfied,Male,Loyal Customer,19,Business travel,Business,2432,3,3,3,3,5,5,5,5,4,2,3,5,5,5,0,12.0
1217,dissatisfied,Female,Loyal Customer,10,Business travel,Eco,3198,1,4,1,1,1,1,3,1,3,1,4,1,3,1,0,7.0
1218,satisfied,Female,Loyal Customer,18,Business travel,Business,1960,3,3,5,3,2,2,2,2,4,3,3,4,2,2,10,19.0
1219,dissatisfied,Female,disloyal Customer,26,Business travel,Business,2054,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0.0
1220,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1280,3,1,3,3,2,3,3,2,3,1,4,2,3,2,21,19.0
1221,dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco,348,3,5,3,4,4,5,5,4,4,3,4,2,4,5,93,89.0
1222,dissatisfied,Female,Loyal Customer,33,Business travel,Business,738,2,1,1,1,5,2,3,2,2,1,2,1,2,1,16,12.0
1223,dissatisfied,Male,Loyal Customer,29,Business travel,Business,2597,4,1,5,5,4,4,4,4,3,2,2,1,2,4,2,3.0
1224,dissatisfied,Female,disloyal Customer,33,Business travel,Eco,1176,1,4,1,1,1,1,1,1,3,3,2,5,1,1,0,1.0
1225,dissatisfied,Male,Loyal Customer,44,Business travel,Eco,1446,2,2,2,2,2,2,2,2,4,1,4,3,4,2,0,0.0
1226,dissatisfied,Female,Loyal Customer,19,Personal Travel,Eco,2472,4,5,4,2,3,4,3,3,2,3,3,2,2,3,0,0.0
1227,satisfied,Female,Loyal Customer,14,Personal Travel,Business,1737,4,4,4,4,5,4,5,2,2,2,2,4,2,4,0,0.0
1228,satisfied,Female,Loyal Customer,46,Business travel,Business,3555,2,2,1,2,2,5,4,4,4,4,4,4,4,3,0,3.0
1229,dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1300,4,2,4,4,2,4,2,2,3,4,3,4,4,2,0,0.0
1230,dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1707,3,4,5,1,3,5,2,3,5,5,4,4,4,3,0,0.0
1231,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2501,2,5,2,3,1,2,1,1,5,3,5,3,5,1,0,0.0
1232,satisfied,Female,Loyal Customer,36,Business travel,Eco,1674,3,4,4,4,3,4,3,3,2,1,5,2,3,3,0,3.0
1233,satisfied,Male,Loyal Customer,37,Business travel,Business,405,5,5,5,5,2,5,5,4,4,4,4,4,4,5,0,0.0
1234,satisfied,Female,Loyal Customer,24,Business travel,Business,3101,5,5,5,5,4,4,4,4,4,3,5,4,4,4,2,0.0
1235,satisfied,Male,Loyal Customer,51,Business travel,Business,3477,5,5,5,5,2,4,4,4,4,4,4,4,4,3,0,0.0
1236,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1804,5,5,5,5,5,4,5,4,4,4,4,3,4,5,0,0.0
1237,dissatisfied,Female,Loyal Customer,54,Business travel,Business,3619,4,2,2,2,4,4,4,4,4,4,4,4,4,2,42,23.0
1238,satisfied,Male,Loyal Customer,42,Business travel,Business,2109,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0.0
1239,dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2563,2,5,2,3,1,2,1,1,5,4,4,4,5,1,127,109.0
1240,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1779,2,5,2,4,1,2,1,1,5,4,1,3,1,1,0,0.0
1241,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1674,3,3,3,2,3,3,3,3,1,3,3,4,2,3,0,0.0
1242,satisfied,Male,Loyal Customer,40,Business travel,Business,1616,3,3,3,3,3,5,5,5,5,5,5,3,5,4,0,0.0
1243,satisfied,Male,Loyal Customer,63,Business travel,Business,854,4,4,4,4,2,5,4,4,4,4,4,5,4,5,36,12.0
1244,satisfied,Male,Loyal Customer,25,Personal Travel,Eco,1021,4,5,4,4,2,4,2,2,4,3,2,4,1,2,0,3.0
1245,dissatisfied,Male,Loyal Customer,31,Business travel,Business,4268,2,5,5,5,2,2,2,2,4,3,3,2,3,2,2,6.0
1246,satisfied,Female,Loyal Customer,39,Business travel,Business,1525,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0.0
1247,satisfied,Female,Loyal Customer,58,Business travel,Eco Plus,2748,4,2,2,2,3,3,1,3,3,4,3,3,3,3,0,0.0
1248,satisfied,Male,Loyal Customer,42,Business travel,Business,2642,1,1,1,1,4,4,1,4,4,4,4,5,4,3,0,0.0
1249,dissatisfied,Male,disloyal Customer,59,Business travel,Business,1862,1,1,1,1,2,1,4,2,4,2,5,5,4,2,22,17.0
1250,dissatisfied,Male,Loyal Customer,29,Business travel,Eco Plus,2400,2,5,5,5,2,2,2,2,3,1,2,3,2,2,0,22.0
1251,dissatisfied,Female,Loyal Customer,23,Business travel,Business,3160,1,3,3,3,1,2,1,1,1,4,2,2,4,1,0,8.0
1252,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1961,2,3,2,4,2,2,2,2,2,5,3,1,4,2,0,0.0
1253,satisfied,Male,Loyal Customer,36,Business travel,Eco,1962,4,3,3,3,4,4,4,4,5,2,5,4,3,4,0,0.0
1254,satisfied,Male,disloyal Customer,37,Business travel,Eco,1688,5,5,5,3,2,5,2,2,4,3,2,3,1,2,0,0.0
1255,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,2564,4,4,4,3,4,4,4,4,3,4,2,5,2,4,0,2.0
1256,dissatisfied,Female,Loyal Customer,59,Business travel,Business,2536,3,2,2,2,1,3,3,3,3,3,3,4,3,1,0,0.0
1257,dissatisfied,Male,Loyal Customer,15,Personal Travel,Business,2190,1,5,1,2,1,1,1,1,5,3,5,4,5,1,8,0.0
1258,satisfied,Male,Loyal Customer,43,Business travel,Business,1898,0,4,0,1,1,1,1,3,5,3,2,1,4,1,142,148.0
1259,satisfied,Male,Loyal Customer,42,Business travel,Business,3474,4,4,4,4,5,3,2,5,5,5,5,2,5,2,28,39.0
1260,satisfied,Male,Loyal Customer,33,Business travel,Business,3634,0,5,0,3,5,5,5,5,5,3,4,5,2,5,0,0.0
1261,dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1865,2,4,3,3,2,3,2,2,2,3,4,2,4,2,0,0.0
1262,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1111,3,2,3,3,5,3,5,5,3,1,4,2,4,5,0,0.0
1263,dissatisfied,Female,disloyal Customer,46,Business travel,Business,2380,3,3,3,3,3,3,3,3,4,5,5,3,4,3,9,0.0
1264,satisfied,Female,Loyal Customer,19,Business travel,Business,3671,1,1,4,1,5,5,5,5,3,4,5,5,4,5,0,0.0
1265,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2541,4,5,4,4,2,4,2,2,4,4,4,3,5,2,39,29.0
1266,satisfied,Male,Loyal Customer,43,Business travel,Business,2521,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0.0
1267,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2148,4,5,5,5,5,2,5,4,4,4,4,4,4,2,27,25.0
1268,satisfied,Male,Loyal Customer,41,Personal Travel,Eco,1408,5,5,5,5,4,5,4,4,3,3,4,3,5,4,0,0.0
1269,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2608,5,2,5,3,3,5,3,3,4,1,3,4,3,3,1,2.0
1270,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,269,2,2,2,2,5,4,4,5,5,5,5,5,5,3,39,36.0
1271,satisfied,Male,Loyal Customer,50,Business travel,Business,443,3,2,3,3,4,2,1,5,5,5,5,3,5,2,0,0.0
1272,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1662,3,2,3,2,2,3,2,2,4,4,3,1,3,2,0,0.0
1273,dissatisfied,Male,disloyal Customer,24,Business travel,Eco,2013,3,4,4,1,2,4,3,2,4,3,4,5,4,2,0,0.0
1274,dissatisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,1612,4,5,5,3,3,3,5,3,3,5,3,5,3,3,0,0.0
1275,satisfied,Female,Loyal Customer,53,Business travel,Business,314,0,0,0,4,3,5,4,5,5,5,5,4,5,5,125,125.0
1276,satisfied,Female,Loyal Customer,31,Business travel,Business,2750,1,1,1,1,5,5,5,5,4,4,3,3,3,5,10,0.0
1277,dissatisfied,Female,disloyal Customer,32,Business travel,Eco,2114,3,0,4,4,3,4,3,3,1,1,5,2,4,3,0,0.0
1278,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,509,3,3,3,3,2,4,5,5,5,5,5,3,5,5,0,0.0
1279,dissatisfied,Female,Loyal Customer,39,Business travel,Business,118,4,3,3,3,3,4,3,2,2,2,4,2,2,3,0,0.0
1280,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2127,1,5,1,4,5,1,5,5,5,4,5,5,4,5,0,0.0
1281,satisfied,Male,Loyal Customer,49,Business travel,Eco Plus,1736,4,2,5,2,3,4,3,3,1,4,1,1,3,3,6,0.0
1282,satisfied,Female,Loyal Customer,29,Business travel,Business,3266,2,2,5,2,5,5,5,5,3,4,5,4,5,5,0,0.0
1283,satisfied,Female,Loyal Customer,38,Business travel,Eco,1736,5,2,2,2,5,5,5,5,1,4,5,5,3,5,0,0.0
1284,satisfied,Male,Loyal Customer,53,Business travel,Business,2109,5,5,5,5,4,4,4,3,3,4,3,4,3,4,9,15.0
1285,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,2509,3,3,3,3,3,3,3,3,5,2,4,5,5,3,1,7.0
1286,satisfied,Female,disloyal Customer,43,Business travel,Business,2567,5,5,5,4,5,5,5,5,4,3,4,3,4,5,3,0.0
1287,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,1529,3,0,3,1,1,3,1,1,5,4,4,3,4,1,0,0.0
1288,dissatisfied,Male,disloyal Customer,10,Business travel,Eco,2429,3,3,3,3,3,3,3,3,1,1,3,3,3,3,47,40.0
1289,satisfied,Male,Loyal Customer,36,Business travel,Business,248,2,2,2,2,1,5,3,3,3,4,3,3,3,1,0,2.0
1290,dissatisfied,Female,disloyal Customer,66,Business travel,Eco Plus,1114,2,2,2,3,2,2,2,2,3,5,3,1,3,2,0,0.0
1291,satisfied,Female,Loyal Customer,44,Business travel,Eco,318,4,3,3,3,3,3,2,3,3,4,3,1,3,4,0,0.0
1292,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco Plus,3216,2,3,2,4,1,2,1,1,3,2,3,1,3,1,28,44.0
1293,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2481,2,4,2,1,1,2,1,1,4,4,5,3,2,1,8,20.0
1294,satisfied,Male,disloyal Customer,27,Business travel,Business,1996,5,5,5,4,1,5,1,1,5,3,5,5,5,1,24,30.0
1295,satisfied,Female,Loyal Customer,46,Business travel,Business,2169,5,5,5,5,2,1,5,4,4,4,5,5,4,3,74,74.0
1296,dissatisfied,Female,Loyal Customer,53,Business travel,Business,3728,1,3,3,3,4,3,4,2,2,2,1,2,2,2,90,87.0
1297,dissatisfied,Female,Loyal Customer,25,Business travel,Eco,1909,3,5,5,5,3,3,3,3,2,4,3,4,3,3,0,0.0
1298,satisfied,Female,Loyal Customer,50,Business travel,Business,208,3,3,3,3,3,4,5,4,4,4,4,3,4,3,28,28.0
1299,dissatisfied,Male,disloyal Customer,24,Business travel,Eco,2281,2,2,2,4,4,2,4,4,2,2,3,4,3,4,5,0.0
1300,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1496,4,0,4,3,3,4,3,3,1,4,5,3,4,3,0,0.0
1301,satisfied,Male,Loyal Customer,48,Business travel,Business,3012,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,0.0
1302,satisfied,Female,Loyal Customer,48,Business travel,Business,3799,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,0.0
1303,satisfied,Female,Loyal Customer,40,Business travel,Business,3140,2,2,2,2,4,5,5,4,4,4,4,4,4,1,0,8.0
1304,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2115,4,4,4,4,2,4,5,4,4,4,1,4,4,3,0,0.0
1305,satisfied,Male,Loyal Customer,44,Business travel,Business,2110,3,3,3,3,2,5,4,4,4,5,4,4,4,5,32,13.0
1306,satisfied,Female,Loyal Customer,49,Business travel,Business,237,2,2,2,2,4,5,5,4,4,4,5,4,4,5,96,84.0
1307,satisfied,Male,Loyal Customer,45,Business travel,Business,1756,5,5,5,5,4,1,3,4,4,5,3,4,4,1,0,0.0
1308,dissatisfied,Female,Loyal Customer,45,Business travel,Eco,1614,4,3,3,3,2,4,4,4,4,4,4,2,4,4,4,21.0
1309,satisfied,Female,Loyal Customer,39,Business travel,Business,2800,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0.0
1310,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,736,0,5,0,1,2,5,4,5,5,0,5,4,5,4,0,0.0
1311,satisfied,Female,Loyal Customer,22,Business travel,Eco Plus,1884,0,3,0,1,4,0,4,4,2,4,4,4,4,4,0,0.0
1312,dissatisfied,Female,disloyal Customer,27,Business travel,Business,3148,1,1,1,4,2,1,2,2,2,4,4,2,3,2,0,0.0
1313,satisfied,Male,Loyal Customer,45,Business travel,Business,366,4,4,2,4,2,4,5,5,5,5,5,5,5,4,0,9.0
1314,dissatisfied,Male,Loyal Customer,34,Business travel,Business,2688,3,1,1,1,1,4,3,3,3,3,3,2,3,3,0,0.0
1315,satisfied,Male,Loyal Customer,41,Business travel,Eco Plus,2145,4,1,1,1,4,4,4,4,4,1,4,4,2,4,0,4.0
1316,dissatisfied,Female,Loyal Customer,39,Business travel,Business,2485,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,0.0
1317,satisfied,Female,Loyal Customer,49,Business travel,Business,3892,3,3,3,3,5,4,5,4,4,4,4,3,4,4,0,0.0
1318,satisfied,Female,Loyal Customer,55,Business travel,Business,3664,0,4,0,4,4,5,5,4,4,1,1,4,4,3,0,0.0
1319,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,487,3,3,3,3,5,5,4,4,4,4,4,3,4,4,11,5.0
1320,dissatisfied,Male,Loyal Customer,42,Business travel,Eco,1935,2,5,5,5,2,2,2,2,4,4,2,1,3,2,0,0.0
1321,satisfied,Male,disloyal Customer,28,Business travel,Eco,2089,4,5,5,2,1,5,1,1,5,2,4,5,3,1,75,112.0
1322,satisfied,Male,Loyal Customer,57,Business travel,Business,2578,4,4,4,4,5,5,5,4,4,4,4,5,4,5,10,3.0
1323,satisfied,Male,Loyal Customer,30,Business travel,Business,2669,3,3,5,3,5,5,5,5,3,4,4,5,5,5,34,38.0
1324,satisfied,Male,Loyal Customer,33,Business travel,Business,2025,4,4,4,4,4,4,4,4,4,5,1,1,2,4,0,3.0
1325,satisfied,Female,Loyal Customer,61,Business travel,Eco,508,4,4,4,4,2,4,3,4,4,4,4,5,4,3,0,0.0
1326,satisfied,Male,disloyal Customer,19,Business travel,Eco,2376,4,4,4,1,2,4,2,2,2,5,2,5,2,2,0,3.0
1327,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1881,3,3,3,3,2,4,5,3,3,3,3,4,3,3,0,0.0
1328,dissatisfied,Male,Loyal Customer,62,Business travel,Business,2197,2,5,5,5,4,4,4,2,2,2,2,1,2,3,99,85.0
1329,dissatisfied,Female,Loyal Customer,61,Business travel,Eco,448,2,4,4,4,3,2,2,2,2,2,2,4,2,3,4,6.0
1330,dissatisfied,Male,disloyal Customer,31,Business travel,Business,2605,3,3,3,3,5,3,5,5,3,3,3,1,3,5,0,0.0
1331,dissatisfied,Female,Loyal Customer,28,Personal Travel,Eco,1478,4,4,4,4,4,4,4,4,3,4,4,3,4,4,0,0.0
1332,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2767,3,4,3,3,2,3,2,2,3,2,4,3,5,2,0,1.0
1333,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2428,2,4,2,4,2,2,2,2,4,4,4,5,5,2,0,0.0
1334,satisfied,Male,Loyal Customer,54,Business travel,Business,2435,3,3,3,3,4,4,4,5,4,5,5,4,4,4,241,227.0
1335,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2203,2,1,2,3,2,2,2,2,4,2,3,4,3,2,1,0.0
1336,satisfied,Female,Loyal Customer,44,Business travel,Eco,2040,5,1,1,1,5,5,5,1,4,1,5,5,4,5,153,135.0
1337,satisfied,Male,Loyal Customer,51,Business travel,Eco Plus,1730,5,3,3,3,5,5,5,5,5,3,3,2,3,5,0,0.0
1338,satisfied,Male,Loyal Customer,69,Business travel,Eco Plus,1559,3,4,4,4,3,3,3,3,3,4,3,4,2,3,18,1.0
1339,satisfied,Female,Loyal Customer,31,Business travel,Business,3644,2,2,5,2,5,5,5,5,4,2,5,3,4,5,0,0.0
1340,dissatisfied,Male,Loyal Customer,39,Business travel,Business,1263,2,1,1,1,3,4,4,2,2,1,2,3,2,3,125,128.0
1341,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2298,3,5,3,3,1,3,1,1,5,5,4,4,4,1,0,0.0
1342,dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco Plus,2518,3,4,3,1,3,3,3,3,3,4,5,4,4,3,3,0.0
1343,satisfied,Male,Loyal Customer,80,Business travel,Business,2727,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0.0
1344,dissatisfied,Male,disloyal Customer,25,Business travel,Eco,1130,3,0,3,4,3,3,3,3,1,3,5,2,2,3,15,
1345,dissatisfied,Male,disloyal Customer,29,Business travel,Business,2651,3,3,3,2,5,3,3,5,3,4,4,4,4,5,0,0.0
1346,dissatisfied,Male,Loyal Customer,33,Business travel,Eco,1156,2,4,4,4,2,2,2,2,4,3,4,2,4,2,92,84.0
1347,dissatisfied,Male,disloyal Customer,37,Business travel,Business,1793,3,3,3,3,1,3,1,1,3,4,4,4,4,1,19,0.0
1348,satisfied,Male,Loyal Customer,58,Business travel,Business,3143,2,2,2,2,5,4,4,3,3,3,3,5,3,3,0,0.0
1349,dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1492,1,5,1,3,5,1,5,5,1,1,4,2,4,5,0,0.0
1350,dissatisfied,Male,Loyal Customer,54,Business travel,Eco,1325,4,2,2,2,4,4,4,4,1,4,4,3,4,4,0,0.0
1351,dissatisfied,Female,disloyal Customer,48,Business travel,Eco,1329,4,2,4,3,1,4,1,1,1,2,4,2,4,1,15,7.0
1352,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2545,3,5,2,2,1,2,1,1,4,5,5,3,4,1,0,0.0
1353,satisfied,Male,Loyal Customer,60,Business travel,Business,485,2,2,2,2,2,4,4,4,4,4,4,3,4,4,0,0.0
1354,dissatisfied,Female,disloyal Customer,29,Business travel,Business,2159,2,2,2,2,4,2,2,4,4,2,4,3,5,4,29,20.0
1355,satisfied,Male,Loyal Customer,56,Business travel,Eco,1425,4,1,1,1,4,4,4,4,1,4,2,4,4,4,0,0.0
1356,dissatisfied,Male,disloyal Customer,30,Business travel,Eco,1494,3,3,3,3,2,3,2,2,1,3,3,1,3,2,20,19.0
1357,dissatisfied,Female,Loyal Customer,16,Business travel,Business,3192,4,2,2,2,4,4,4,4,2,5,4,2,3,4,66,47.0
1358,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1940,4,5,4,2,4,4,4,4,5,5,5,5,5,4,0,0.0
1359,dissatisfied,Female,disloyal Customer,22,Business travel,Eco,2139,1,4,1,2,2,1,2,2,5,2,5,3,5,2,0,0.0
1360,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1497,5,5,5,4,4,5,4,4,3,4,4,4,4,4,0,0.0
1361,satisfied,Female,Loyal Customer,53,Business travel,Business,972,4,4,4,4,2,4,5,5,5,5,5,4,5,3,0,0.0
1362,dissatisfied,Male,disloyal Customer,16,Business travel,Eco,2221,3,3,3,3,5,3,2,5,1,3,3,1,3,5,15,19.0
1363,satisfied,Male,Loyal Customer,25,Business travel,Business,2391,2,4,2,2,4,4,4,4,4,2,4,5,4,4,7,16.0
1364,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1534,2,1,2,4,2,2,2,2,2,2,3,1,3,2,0,0.0
1365,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,1610,2,0,2,2,3,2,3,3,3,5,3,1,4,3,2,0.0
1366,dissatisfied,Female,Loyal Customer,56,Business travel,Business,230,4,2,2,2,1,3,3,2,2,3,4,2,2,1,0,0.0
1367,satisfied,Male,Loyal Customer,54,Business travel,Eco Plus,1789,5,1,4,1,5,5,5,5,3,3,2,5,3,5,0,0.0
1368,satisfied,Female,Loyal Customer,70,Business travel,Eco Plus,350,5,3,3,3,1,1,2,5,5,5,5,1,5,2,11,4.0
1369,satisfied,Female,Loyal Customer,31,Business travel,Business,2535,3,3,3,3,5,5,5,5,1,1,3,4,2,5,5,16.0
1370,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1895,4,2,3,3,1,3,1,1,4,3,4,3,3,1,0,0.0
1371,dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1667,4,0,4,2,3,4,3,3,4,4,4,4,5,3,23,19.0
1372,dissatisfied,Female,Loyal Customer,32,Business travel,Eco,2816,4,2,2,2,4,4,4,4,3,1,2,3,3,4,0,19.0
1373,dissatisfied,Male,Loyal Customer,54,Business travel,Business,489,3,3,3,3,1,4,3,3,3,3,3,3,3,3,46,28.0
1374,dissatisfied,Male,Loyal Customer,53,Business travel,Business,878,4,5,5,5,1,3,2,4,4,4,4,2,4,3,17,10.0
1375,dissatisfied,Female,Loyal Customer,17,Business travel,Business,3095,1,1,1,1,1,2,1,1,2,3,4,4,4,1,0,0.0
1376,satisfied,Female,Loyal Customer,26,Personal Travel,Eco Plus,3454,2,2,2,2,3,4,4,4,4,4,5,4,4,5,0,0.0
1377,satisfied,Male,Loyal Customer,32,Business travel,Business,3892,2,2,2,2,5,5,5,5,3,4,2,2,1,5,0,0.0
1378,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,1231,1,1,4,1,5,4,4,5,5,5,5,4,5,3,0,0.0
1379,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1556,1,0,1,3,4,1,4,4,2,4,4,3,4,4,0,0.0
1380,dissatisfied,Male,Loyal Customer,60,Business travel,Business,3649,3,3,3,3,3,3,4,4,4,4,3,4,4,2,34,69.0
1381,dissatisfied,Male,disloyal Customer,16,Business travel,Eco,2009,2,4,2,3,3,2,3,3,2,1,3,4,3,3,88,89.0
1382,satisfied,Male,Loyal Customer,31,Business travel,Business,5140,1,1,1,1,5,5,5,5,5,4,5,3,5,5,13,40.0
