satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1205,satisfied,Male,Loyal Customer,39,Business travel,Business,2462,4,4,3,4,3,5,5,4,4,5,4,4,4,3,60,57.0
1206,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1690,3,3,4,4,3,4,3,3,1,2,4,4,4,3,6,0.0
1207,satisfied,Male,Loyal Customer,33,Personal Travel,Eco,1925,0,5,0,2,1,0,1,1,5,5,5,5,5,1,0,0.0
1208,satisfied,Female,Loyal Customer,54,Business travel,Business,3972,2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0
1209,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,485,4,4,4,4,4,4,4,1,4,5,1,4,5,4,0,0.0
1210,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1208,3,5,3,3,5,3,5,5,4,4,5,4,4,5,8,0.0
1211,satisfied,Female,Loyal Customer,51,Business travel,Business,88,3,3,3,3,2,5,4,3,3,4,5,3,3,3,0,0.0
1212,dissatisfied,Male,Loyal Customer,39,Business travel,Eco,1589,3,4,1,4,3,3,3,3,3,3,4,2,3,3,29,26.0
1213,satisfied,Female,Loyal Customer,54,Business travel,Business,565,2,2,2,2,3,5,4,2,2,2,2,5,2,4,1,0.0
1214,dissatisfied,Male,disloyal Customer,38,Business travel,Eco,2483,3,3,3,1,3,3,3,3,1,3,5,5,3,3,0,6.0
1215,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2855,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0.0
1216,dissatisfied,Male,Loyal Customer,39,Business travel,Business,2662,1,0,0,4,5,4,4,1,1,0,1,4,1,4,0,0.0
1217,dissatisfied,Male,Loyal Customer,26,Business travel,Eco,1839,3,5,5,5,3,4,4,3,1,4,4,1,3,3,14,17.0
1218,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1771,4,3,3,3,4,4,3,4,5,1,5,4,4,4,0,0.0
1219,satisfied,Male,disloyal Customer,38,Business travel,Business,1981,4,4,4,5,2,4,2,2,5,2,4,3,4,2,52,40.0
1220,dissatisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,1716,4,1,4,4,2,4,4,4,4,4,4,4,4,4,0,0.0
1221,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,409,0,0,0,3,5,5,5,5,5,3,3,5,5,5,8,1.0
1222,dissatisfied,Male,Loyal Customer,9,Business travel,Eco,2093,1,4,4,4,1,1,4,1,3,1,3,1,3,1,48,40.0
1223,dissatisfied,Female,disloyal Customer,44,Business travel,Eco,2771,2,2,2,5,5,2,5,5,1,5,4,1,1,5,0,0.0
1224,dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2413,4,5,4,3,5,4,5,5,5,5,4,4,5,5,6,0.0
1225,dissatisfied,Female,disloyal Customer,8,Business travel,Eco Plus,1793,3,2,3,4,3,3,3,3,1,3,3,2,3,3,45,38.0
1226,dissatisfied,Male,Loyal Customer,47,Business travel,Eco Plus,1111,3,4,4,4,4,3,4,4,2,5,3,1,4,4,0,0.0
1227,satisfied,Male,Loyal Customer,51,Business travel,Business,2457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,1.0
1228,dissatisfied,Female,Loyal Customer,21,Business travel,Business,4188,3,1,1,1,3,3,3,3,2,2,3,2,3,3,0,0.0
1229,dissatisfied,Male,Loyal Customer,60,Personal Travel,Business,2376,2,5,2,2,4,4,4,1,1,2,1,5,1,5,8,28.0
1230,satisfied,Female,Loyal Customer,56,Business travel,Business,496,3,3,3,3,5,5,5,4,4,4,4,4,4,4,3,0.0
1231,dissatisfied,Female,disloyal Customer,32,Business travel,Eco,2304,2,1,2,3,3,2,3,3,1,2,4,4,4,3,34,23.0
1232,satisfied,Female,Loyal Customer,47,Business travel,Eco,2638,4,4,4,4,4,4,4,2,2,3,3,4,3,4,0,0.0
1233,dissatisfied,Female,Loyal Customer,26,Business travel,Business,1744,2,5,5,5,2,2,2,2,4,2,3,1,3,2,26,16.0
1234,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1980,3,1,3,4,5,3,5,5,2,1,3,3,4,5,34,53.0
1235,dissatisfied,Male,Loyal Customer,53,Business travel,Eco,1348,2,4,3,4,2,2,2,2,1,2,3,2,4,2,89,88.0
1236,dissatisfied,Female,disloyal Customer,26,Business travel,Business,1429,2,0,2,5,4,2,4,4,4,4,4,5,4,4,42,40.0
1237,satisfied,Male,disloyal Customer,54,Business travel,Eco,2078,0,0,1,4,5,1,5,5,1,2,3,2,5,5,0,0.0
1238,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1215,2,1,2,4,5,2,3,5,2,3,3,4,3,5,0,0.0
1239,satisfied,Female,Loyal Customer,17,Business travel,Business,4656,4,4,4,4,4,4,4,4,3,5,5,5,5,4,3,1.0
1240,satisfied,Male,Loyal Customer,23,Business travel,Business,3240,4,4,4,4,5,5,5,5,3,1,5,2,4,5,0,0.0
1241,satisfied,Male,Loyal Customer,58,Business travel,Business,1262,1,1,1,1,2,5,5,4,4,4,4,5,4,3,6,0.0
1242,dissatisfied,Female,Loyal Customer,42,Business travel,Eco,338,1,5,5,5,2,3,4,1,1,1,1,3,1,2,9,2.0
1243,satisfied,Male,Loyal Customer,42,Business travel,Business,463,1,1,2,1,3,3,1,4,4,4,4,5,4,5,88,69.0
1244,dissatisfied,Female,Loyal Customer,22,Business travel,Business,2304,1,5,5,5,1,1,1,1,2,5,4,2,4,1,0,0.0
1245,dissatisfied,Female,disloyal Customer,24,Business travel,Eco Plus,1814,2,0,1,2,1,1,1,1,1,4,1,1,4,1,0,0.0
1246,satisfied,Female,Loyal Customer,48,Personal Travel,Eco Plus,2219,0,5,0,2,2,0,2,2,3,5,4,4,5,2,0,0.0
1247,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1839,2,5,2,5,3,2,3,3,4,5,4,3,5,3,0,7.0
1248,satisfied,Female,Loyal Customer,40,Business travel,Business,380,0,0,0,2,5,4,5,2,2,2,2,4,2,5,0,0.0
1249,satisfied,Female,Loyal Customer,34,Business travel,Business,702,1,1,3,1,3,4,5,5,5,5,5,3,5,4,0,0.0
1250,satisfied,Male,Loyal Customer,49,Business travel,Business,3352,2,2,2,2,3,5,4,4,4,4,4,5,4,5,33,35.0
1251,dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1410,2,2,2,3,3,2,3,3,3,2,3,2,3,3,9,3.0
1252,dissatisfied,Female,Loyal Customer,33,Business travel,Business,1980,3,3,1,3,4,4,4,3,3,3,3,1,3,3,0,0.0
1253,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,916,4,2,2,2,5,5,1,4,4,4,4,4,4,3,22,106.0
1254,satisfied,Male,Loyal Customer,69,Business travel,Business,3902,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0.0
1255,satisfied,Male,Loyal Customer,13,Personal Travel,Eco Plus,2272,4,5,4,3,1,4,1,1,3,2,4,2,5,1,0,0.0
1256,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1748,2,5,2,3,5,2,5,5,5,4,5,4,5,5,6,0.0
1257,satisfied,Female,Loyal Customer,55,Business travel,Eco,368,5,5,5,5,2,5,1,5,5,5,5,2,5,3,0,6.0
1258,satisfied,Male,Loyal Customer,43,Business travel,Business,1007,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0.0
1259,dissatisfied,Female,Loyal Customer,10,Business travel,Eco,2586,3,2,2,2,3,3,4,3,3,5,4,1,4,3,0,0.0
1260,satisfied,Male,Loyal Customer,50,Business travel,Eco,1826,5,5,5,5,5,5,5,5,4,2,3,4,4,5,0,0.0
1261,satisfied,Female,Loyal Customer,30,Business travel,Eco Plus,1426,0,0,0,3,1,0,1,1,4,1,5,2,1,1,5,0.0
1262,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1262,1,4,1,1,4,1,1,4,3,1,3,2,4,4,16,5.0
1263,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1121,4,0,4,1,4,4,1,4,4,1,4,2,3,4,0,0.0
1264,satisfied,Female,Loyal Customer,7,Personal Travel,Eco Plus,2306,5,5,5,5,2,5,5,5,5,5,5,4,5,5,21,29.0
1265,satisfied,Male,Loyal Customer,23,Business travel,Business,2577,1,1,3,1,5,4,5,5,4,4,5,4,5,5,0,0.0
1266,dissatisfied,Male,Loyal Customer,52,Business travel,Eco,2713,3,3,3,3,3,3,3,3,4,4,3,1,4,3,0,0.0
1267,satisfied,Male,Loyal Customer,56,Business travel,Business,1895,1,1,1,1,2,4,4,3,3,3,3,5,3,4,8,0.0
1268,satisfied,Female,Loyal Customer,60,Business travel,Business,4019,5,5,5,5,5,5,4,5,5,5,4,5,5,4,11,8.0
1269,satisfied,Male,disloyal Customer,25,Business travel,Eco,2214,5,0,5,5,2,5,2,2,1,5,3,4,5,2,1,3.0
1270,satisfied,Female,disloyal Customer,41,Business travel,Business,2530,4,4,4,4,2,4,2,2,3,4,4,4,5,2,0,0.0
1271,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2833,2,5,2,4,3,2,3,3,3,2,3,4,5,3,6,41.0
1272,dissatisfied,Male,disloyal Customer,51,Personal Travel,Eco,3517,1,0,1,4,1,1,1,1,5,3,5,4,4,1,20,22.0
1273,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,826,5,5,5,5,3,4,5,4,4,4,4,4,4,5,19,12.0
1274,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1884,4,5,5,5,1,2,4,5,5,4,5,5,5,3,0,0.0
1275,satisfied,Male,Loyal Customer,48,Business travel,Business,3337,4,4,3,4,4,4,4,5,4,4,5,4,3,4,258,251.0
1276,satisfied,Male,Loyal Customer,40,Business travel,Eco,2450,5,3,3,3,5,5,5,5,4,5,1,5,4,5,5,4.0
1277,satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,593,5,5,5,5,4,4,5,5,5,5,5,3,5,3,0,0.0
1278,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1702,3,2,2,4,5,2,5,5,4,1,4,2,4,5,0,3.0
1279,satisfied,Female,Loyal Customer,68,Business travel,Eco Plus,324,4,2,1,2,4,4,3,3,3,4,3,5,3,2,0,0.0
1280,satisfied,Female,Loyal Customer,17,Personal Travel,Eco Plus,1360,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0.0
1281,satisfied,Male,Loyal Customer,48,Business travel,Business,4031,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0.0
1282,satisfied,Male,Loyal Customer,24,Business travel,Business,2172,1,1,1,1,4,4,4,4,4,2,4,3,5,4,0,6.0
1283,satisfied,Male,Loyal Customer,58,Business travel,Business,2539,3,3,3,3,5,5,5,5,2,4,5,5,3,5,4,14.0
1284,dissatisfied,Male,disloyal Customer,24,Business travel,Eco,1766,3,0,3,3,5,3,5,5,2,1,4,4,4,5,90,78.0
1285,satisfied,Female,Loyal Customer,49,Business travel,Business,100,4,4,4,4,5,4,5,3,3,4,5,4,3,4,0,0.0
1286,satisfied,Male,Loyal Customer,36,Business travel,Eco,1433,2,4,4,4,2,2,2,2,5,2,3,4,2,2,2,
1287,dissatisfied,Female,Loyal Customer,39,Business travel,Eco,2518,3,2,2,2,3,3,3,3,1,4,4,4,4,3,0,0.0
1288,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,228,4,5,5,5,4,1,4,4,4,4,4,1,4,5,3,0.0
1289,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1273,2,5,2,2,2,2,2,2,4,3,4,3,5,2,0,1.0
1290,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2175,1,5,1,4,5,1,5,5,3,3,5,4,4,5,5,27.0
1291,dissatisfied,Male,disloyal Customer,34,Business travel,Business,1760,4,4,4,2,1,4,1,1,5,5,5,5,5,1,0,0.0
1292,satisfied,Male,Loyal Customer,48,Business travel,Business,1951,1,1,1,1,3,4,4,5,5,5,5,5,5,4,10,0.0
1293,satisfied,Male,Loyal Customer,28,Business travel,Business,3638,3,3,4,3,4,4,4,4,4,2,3,5,5,4,12,17.0
1294,satisfied,Female,Loyal Customer,48,Business travel,Business,2141,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,0.0
1295,dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2414,1,1,1,3,1,1,2,1,2,2,3,3,4,1,0,0.0
1296,satisfied,Female,disloyal Customer,22,Business travel,Eco,2271,5,5,5,2,4,5,4,4,4,1,1,3,4,4,22,19.0
1297,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1509,4,1,4,3,2,4,2,2,3,3,2,4,3,2,0,0.0
1298,satisfied,Female,Loyal Customer,19,Business travel,Business,2563,4,4,4,4,5,5,5,5,4,5,4,2,1,5,0,30.0
1299,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1945,3,1,3,1,3,3,3,3,1,1,2,4,2,3,0,0.0
1300,satisfied,Female,Loyal Customer,53,Business travel,Business,3147,4,4,4,4,4,4,5,5,5,5,5,3,5,5,61,53.0
1301,satisfied,Female,Loyal Customer,37,Business travel,Eco,1287,4,5,5,5,4,4,4,4,5,5,1,1,5,4,0,0.0
1302,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1448,3,2,3,3,2,3,2,2,2,2,3,2,3,2,0,0.0
1303,satisfied,Female,Loyal Customer,43,Business travel,Eco,712,5,3,5,3,5,3,5,4,4,5,4,5,4,5,0,8.0
1304,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,3372,4,4,4,4,2,4,4,4,4,4,4,3,4,4,7,0.0
1305,dissatisfied,Female,Loyal Customer,30,Business travel,Business,4707,2,4,4,4,2,2,2,2,3,1,3,4,3,2,1,20.0
1306,satisfied,Female,Loyal Customer,41,Business travel,Business,716,5,5,5,5,5,4,4,5,5,5,5,5,5,5,0,0.0
1307,satisfied,Male,Loyal Customer,34,Business travel,Eco Plus,2925,3,3,3,3,4,3,3,4,1,1,2,3,3,3,150,190.0
1308,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,3315,5,2,5,3,5,5,5,5,3,4,3,2,3,5,2,0.0
1309,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1970,2,4,2,4,3,2,3,3,3,4,3,2,3,3,23,11.0
1310,satisfied,Female,Loyal Customer,51,Business travel,Business,2588,2,2,2,2,3,4,4,3,3,4,3,3,3,5,0,0.0
1311,satisfied,Male,Loyal Customer,57,Business travel,Eco Plus,1673,4,2,2,2,4,4,4,4,4,4,2,3,4,4,2,0.0
1312,dissatisfied,Female,disloyal Customer,21,Business travel,Eco,1902,4,4,4,4,4,2,2,3,3,3,4,2,3,2,0,0.0
1313,satisfied,Female,Loyal Customer,39,Business travel,Business,2447,2,2,2,2,5,3,4,2,2,2,2,5,2,5,38,18.0
1314,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1465,1,5,1,3,5,1,4,5,1,4,1,3,1,5,0,21.0
1315,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,1689,2,2,2,2,3,2,3,3,2,3,1,4,2,3,28,21.0
1316,satisfied,Male,Loyal Customer,49,Business travel,Business,2277,4,4,4,4,3,5,4,4,4,4,4,3,4,3,0,0.0
1317,dissatisfied,Male,disloyal Customer,32,Business travel,Business,1533,1,1,1,4,1,1,1,1,4,5,4,4,5,1,0,0.0
1318,dissatisfied,Female,disloyal Customer,17,Business travel,Eco,1315,1,1,1,3,5,1,5,5,1,3,3,3,3,5,0,0.0
1319,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1425,3,3,3,3,2,5,4,4,4,4,4,3,4,4,15,0.0
1320,satisfied,Female,Loyal Customer,44,Business travel,Business,2301,4,4,4,4,5,5,4,2,2,2,2,4,2,5,0,0.0
1321,satisfied,Female,Loyal Customer,45,Business travel,Business,1942,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,0.0
1322,satisfied,Female,Loyal Customer,48,Business travel,Business,3825,5,5,5,5,5,3,1,4,4,4,3,4,4,1,0,5.0
1323,satisfied,Male,Loyal Customer,55,Business travel,Business,778,1,1,2,1,4,4,4,2,2,2,2,5,2,4,9,13.0
1324,satisfied,Female,Loyal Customer,51,Business travel,Business,1851,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,3.0
1325,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1316,4,4,4,4,2,2,2,2,3,3,4,4,5,2,0,0.0
1326,dissatisfied,Female,Loyal Customer,16,Personal Travel,Eco,2586,1,4,0,1,0,1,5,4,3,5,4,5,5,5,129,133.0
1327,satisfied,Male,Loyal Customer,56,Business travel,Business,3121,0,5,0,4,2,4,5,4,4,3,3,5,4,4,0,0.0
1328,satisfied,Male,Loyal Customer,58,Business travel,Eco,1693,5,4,5,4,5,5,5,5,3,5,5,5,4,5,0,0.0
1329,satisfied,Female,disloyal Customer,23,Business travel,Eco,2762,5,5,5,3,1,5,1,1,5,4,5,5,5,1,23,3.0
1330,satisfied,Male,Loyal Customer,26,Business travel,Business,3224,5,5,5,5,2,2,2,2,3,2,5,5,5,2,0,0.0
1331,satisfied,Female,Loyal Customer,43,Business travel,Eco,426,5,4,4,4,1,2,5,5,5,5,5,1,5,3,0,0.0
1332,satisfied,Female,Loyal Customer,23,Business travel,Business,3540,2,2,2,2,4,4,4,4,3,4,5,4,4,4,49,39.0
1333,satisfied,Male,Loyal Customer,21,Business travel,Business,4497,2,2,2,2,3,2,3,3,5,2,4,4,4,3,4,3.0
1334,dissatisfied,Male,Loyal Customer,85,Business travel,Business,3399,3,1,1,1,3,3,3,4,2,4,3,3,1,3,0,5.0
1335,dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1353,3,3,3,3,2,3,2,2,3,3,3,4,2,2,0,0.0
1336,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2977,2,3,2,1,4,2,4,4,5,1,5,1,3,4,0,0.0
1337,dissatisfied,Female,disloyal Customer,25,Business travel,Business,2382,2,5,2,3,3,2,5,3,4,2,4,3,5,3,2,0.0
1338,dissatisfied,Female,disloyal Customer,25,Business travel,Business,1440,2,0,2,3,5,2,5,5,3,5,5,3,5,5,0,0.0
1339,satisfied,Female,Loyal Customer,18,Personal Travel,Eco Plus,1652,4,4,5,4,5,5,5,5,2,3,1,2,3,5,0,0.0
1340,dissatisfied,Male,Loyal Customer,46,Business travel,Business,2148,3,5,5,5,3,3,3,3,3,3,3,1,3,2,24,0.0
1341,dissatisfied,Female,Loyal Customer,40,Business travel,Business,1395,3,1,1,1,3,2,3,3,3,3,3,4,3,4,0,0.0
1342,dissatisfied,Male,Loyal Customer,36,Business travel,Business,2603,1,3,3,3,1,1,3,1,1,2,1,1,1,4,0,0.0
1343,dissatisfied,Male,Loyal Customer,42,Business travel,Business,1856,1,5,5,5,1,3,4,1,1,1,1,1,1,3,55,27.0
1344,satisfied,Male,Loyal Customer,58,Business travel,Business,387,3,3,3,3,3,4,4,4,4,4,4,5,4,3,10,8.0
1345,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2371,2,5,2,2,3,2,3,3,4,2,4,5,5,3,0,0.0
1346,satisfied,Male,Loyal Customer,32,Business travel,Business,3359,4,4,4,4,3,2,3,3,2,5,4,3,5,3,38,31.0
1347,dissatisfied,Female,disloyal Customer,58,Business travel,Business,1659,4,4,4,3,3,4,4,3,5,2,5,3,5,3,0,0.0
1348,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,303,4,1,4,4,3,5,5,5,5,5,5,3,5,3,0,0.0
1349,satisfied,Female,Loyal Customer,58,Business travel,Business,2623,3,3,3,3,3,4,5,4,4,4,4,4,4,3,0,0.0
1350,satisfied,Male,disloyal Customer,49,Business travel,Business,3249,4,5,5,3,2,4,2,2,3,4,5,3,5,2,1,4.0
1351,satisfied,Female,Loyal Customer,41,Business travel,Business,2192,1,1,1,1,4,5,5,4,4,4,4,5,4,5,18,1.0
1352,satisfied,Male,Loyal Customer,50,Business travel,Business,1961,0,0,0,4,5,5,4,4,4,4,4,3,4,5,0,0.0
1353,dissatisfied,Female,Loyal Customer,51,Business travel,Eco Plus,262,4,5,5,5,4,3,4,4,4,4,4,4,4,3,1,4.0
1354,satisfied,Male,Loyal Customer,41,Business travel,Eco,1838,5,5,5,5,5,5,5,5,3,4,1,1,3,5,0,0.0
1355,dissatisfied,Female,disloyal Customer,33,Business travel,Business,1986,1,1,1,3,2,1,2,2,4,1,4,3,4,2,26,28.0
1356,dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2114,3,4,3,2,2,3,2,2,3,3,5,5,5,2,85,76.0
1357,dissatisfied,Male,Loyal Customer,40,Business travel,Business,417,2,3,3,3,2,2,2,2,2,2,2,1,2,3,3,6.0
1358,satisfied,Female,Loyal Customer,38,Business travel,Business,3416,2,2,2,2,3,4,4,4,4,4,4,5,4,5,20,7.0
1359,satisfied,Male,Loyal Customer,32,Business travel,Business,5484,4,4,4,4,5,5,5,5,4,4,5,3,4,5,0,0.0
1360,satisfied,Female,Loyal Customer,58,Business travel,Business,50,3,3,3,3,5,2,3,4,4,4,5,4,4,4,0,0.0
1361,satisfied,Male,Loyal Customer,59,Business travel,Business,3661,3,3,3,3,4,5,4,3,3,3,3,5,3,3,15,0.0
1362,satisfied,Female,Loyal Customer,54,Business travel,Business,1406,3,3,3,3,5,4,4,5,5,5,5,5,5,3,0,0.0
1363,satisfied,Female,Loyal Customer,46,Business travel,Business,477,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0.0
1364,satisfied,Female,Loyal Customer,64,Business travel,Eco,212,5,3,3,3,5,4,5,5,5,5,5,2,5,5,0,0.0
1365,dissatisfied,Female,disloyal Customer,17,Business travel,Eco,2701,1,1,1,2,5,1,5,5,2,2,3,3,4,5,0,0.0
1366,satisfied,Male,Loyal Customer,40,Business travel,Business,2298,5,5,5,5,2,5,4,3,3,3,3,5,3,5,0,5.0
1367,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2564,3,5,3,2,3,3,3,3,4,3,4,4,4,3,0,6.0
1368,dissatisfied,Female,disloyal Customer,22,Business travel,Eco,897,2,3,2,3,3,2,3,3,4,3,4,1,3,3,0,0.0
1369,satisfied,Male,Loyal Customer,41,Business travel,Business,1672,1,1,1,1,4,4,4,3,3,4,3,3,3,5,0,8.0
1370,satisfied,Female,Loyal Customer,59,Business travel,Business,2274,2,2,2,2,3,5,5,4,4,4,5,3,4,5,0,0.0
1371,satisfied,Male,Loyal Customer,8,Personal Travel,Eco,1471,5,1,5,3,2,5,4,2,4,4,4,4,4,2,0,0.0
1372,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco Plus,1611,4,4,4,4,2,4,2,2,4,2,5,3,5,2,6,5.0
1373,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1695,2,5,2,4,5,2,5,5,4,2,5,5,4,5,21,13.0
1374,dissatisfied,Male,disloyal Customer,29,Business travel,Business,2791,1,1,1,3,2,1,2,2,4,4,4,3,4,2,0,0.0
1375,satisfied,Male,disloyal Customer,27,Business travel,Business,1299,5,5,5,3,2,5,2,2,4,4,4,4,5,2,0,0.0
1376,satisfied,Male,Loyal Customer,52,Business travel,Business,1109,5,5,5,5,2,4,5,4,4,4,4,5,4,5,0,0.0
1377,dissatisfied,Female,disloyal Customer,68,Business travel,Eco,1885,1,5,1,3,2,1,2,2,3,2,2,4,2,2,0,0.0
1378,satisfied,Female,Loyal Customer,24,Business travel,Eco Plus,1090,3,1,1,1,3,4,5,3,2,4,1,2,4,3,0,0.0
1379,dissatisfied,Male,Loyal Customer,76,Business travel,Eco,1639,2,5,5,5,2,2,2,2,3,3,2,1,2,2,0,0.0
1380,satisfied,Female,Loyal Customer,42,Business travel,Business,478,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0.0
1381,dissatisfied,Female,Loyal Customer,44,Business travel,Business,2080,4,5,4,5,1,2,3,4,4,4,4,4,4,4,14,2.0
1382,dissatisfied,Male,disloyal Customer,40,Business travel,Business,3291,2,3,3,3,4,3,4,4,3,2,5,4,5,4,12,8.0
1383,satisfied,Male,Loyal Customer,52,Business travel,Eco,2307,4,3,3,3,4,4,4,4,5,3,1,5,4,4,0,0.0
1384,satisfied,Female,Loyal Customer,22,Business travel,Business,1495,2,2,2,2,5,5,3,5,3,2,4,4,5,5,0,1.0
1385,dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2322,1,2,1,4,4,1,4,4,1,5,3,4,3,4,66,105.0
1386,dissatisfied,Male,disloyal Customer,26,Business travel,Business,2026,2,0,2,3,2,2,5,1,4,3,4,5,1,5,113,203.0
1387,dissatisfied,Female,Loyal Customer,38,Business travel,Eco,3341,2,2,2,2,2,2,2,2,4,4,3,2,4,2,148,139.0
1388,satisfied,Female,Loyal Customer,44,Business travel,Business,2300,5,5,5,5,5,4,4,4,4,4,4,3,4,5,5,0.0
1389,satisfied,Female,Loyal Customer,24,Business travel,Business,2467,3,3,3,3,4,4,4,4,5,5,3,4,4,4,0,0.0
1390,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,119,3,3,3,3,4,4,4,4,4,3,4,5,4,4,0,0.0
1391,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,338,5,5,5,5,5,5,5,5,3,2,2,2,4,5,30,26.0
1392,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1741,3,4,3,3,5,3,5,5,4,5,3,3,4,5,0,0.0
1393,satisfied,Male,Loyal Customer,29,Business travel,Business,3877,4,4,4,4,5,5,5,5,4,2,1,4,3,5,0,0.0
1394,dissatisfied,Male,disloyal Customer,57,Business travel,Eco,2010,2,2,2,4,2,3,3,3,4,4,3,3,2,3,128,148.0
1395,satisfied,Female,Loyal Customer,56,Business travel,Business,957,2,2,2,2,5,4,5,4,4,4,4,5,4,5,28,15.0
1396,dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2043,2,3,3,3,2,2,2,2,3,5,4,2,4,2,9,14.0
1397,satisfied,Female,Loyal Customer,63,Business travel,Business,361,4,4,4,4,2,4,4,4,4,4,4,5,4,5,17,7.0
1398,satisfied,Female,Loyal Customer,55,Business travel,Business,3662,2,2,2,2,1,2,1,5,5,5,5,5,5,5,0,0.0
1399,satisfied,Male,Loyal Customer,33,Business travel,Business,2678,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0.0
1400,satisfied,Male,Loyal Customer,47,Business travel,Business,3931,4,5,4,4,5,5,5,4,4,4,4,5,4,3,0,11.0
1401,satisfied,Female,Loyal Customer,52,Business travel,Business,370,5,5,5,5,4,4,5,4,4,4,4,5,4,4,0,0.0
1402,satisfied,Female,Loyal Customer,51,Business travel,Business,811,3,3,3,3,4,4,4,2,2,3,2,3,2,3,14,15.0
1403,dissatisfied,Male,Loyal Customer,25,Business travel,Business,2033,3,2,2,2,3,3,3,3,3,4,3,3,4,3,5,16.0
1404,dissatisfied,Female,Loyal Customer,25,Business travel,Business,4074,3,3,3,3,3,2,3,3,1,5,2,1,4,3,0,0.0
1405,satisfied,Male,Loyal Customer,56,Business travel,Eco Plus,1442,4,1,1,1,4,4,4,4,4,3,2,4,2,4,0,0.0
1406,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,2159,0,5,0,2,4,4,4,3,3,0,3,3,3,5,0,0.0
1407,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2210,5,2,5,3,5,4,4,3,1,4,4,4,3,4,138,158.0
